Title,URL,Address,Compensation,Employment Type,Description
,https://newyork.craigslist.org/que/egr/d/richmond-hill-experienced-architect/6902526504.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-goshow-architects-seeks/6901674691.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-goshow-architects-seeks/6901708828.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-designer/6901768477.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-document-reviewer/6901783743.html,,,,
,https://newyork.craigslist.org/brk/egr/d/architectural-metal-cost-estimator/6901785853.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-healthcare-architect/6901806733.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-nyc-architecture-firm/6901818529.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-draftsperson/6900093325.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-autocad-draftperson-and/6900366441.html,,,,
,https://newyork.craigslist.org/wch/egr/d/new-rochelle-cad-designer/6900582161.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-product-designer/6900716940.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-civil-engineer/6900723989.html,,,,
,https://newyork.craigslist.org/que/egr/d/junior-estimator-lic/6900728366.html,,,,
,https://newyork.craigslist.org/que/egr/d/astoria-project-manager/6900818835.html,,,,
,https://newyork.craigslist.org/que/egr/d/brooklyn-estimator/6900837589.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-healthcare-architect/6888092085.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/draftsperson-detailer/6888136024.html,,,,
,https://newyork.craigslist.org/lgi/egr/d/bohemia-senior-electrical-engineer/6888204477.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-architectural-summer-intern/6888316084.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-mep-engineer-partner/6888333544.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-interior-designer/6888543538.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-project/6888657150.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-designer/6888663392.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-senior-landscape-designer/6888744577.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-high-rise/6888825991.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/astoria-jr-estimator-role/6888851184.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-junior-landscape-designer-2-3/6888936947.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-part-time-student-intern/6889130926.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-architect/6889263888.html,,,,
,https://newyork.craigslist.org/brk/egr/d/cad-drafter/6889304048.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-senior-project-estimator-for/6889333634.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-autocad-drafter/6880463398.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-architect/6880474206.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-registered-architect-or/6880603599.html,,,,
,https://newyork.craigslist.org/wch/egr/d/white-plains-survey-cad-technician-2/6880646352.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-e-project/6880681343.html,,,,
,https://newyork.craigslist.org/que/egr/d/new-york-city-project-manager/6880737002.html,,,,
,https://newyork.craigslist.org/que/egr/d/woodside-procurement-position/6881304288.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-estimator-drywall/6881618807.html,,,,
,https://newyork.craigslist.org/que/egr/d/college-point-jr-project-manager-misc/6882158956.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/west-nyack-hvac-bms-controls-technician/6882230051.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architecture-office/6882509094.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-electrical-project/6882529996.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/newark-gis-cad-technician-temporary/6882652527.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-engineering-consultant/6882701335.html,,,,
,https://newyork.craigslist.org/fct/egr/d/norwalk-architectural-cadd-drafter/6882820430.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-architect/6882852924.html,,,,
,https://newyork.craigslist.org/que/egr/d/hvac-service-technician/6882922326.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-residential-construction/6882953103.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-construction-super-and-or/6882986979.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-expeditor-project-manager/6883282345.html,,,,
,https://newyork.craigslist.org/lgi/egr/d/valley-stream-structural-junior-engineer/6883305797.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/bronx-ny-licensed-structural/6883359225.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/bronx-icc-or-cwi-certified-welding/6883367721.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-nyc-dob/6883368874.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-assistant-project-manager/6883440587.html,,,,
,https://newyork.craigslist.org/brx/egr/d/bronx-drafter/6883640754.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-interior/6883689778.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-need-an-electrical/6883729874.html,,,,
,https://newyork.craigslist.org/fct/egr/d/landscape-designer-architect-landscape/6883766932.html,,,,
,https://newyork.craigslist.org/que/egr/d/west-babylon-auto-cad-draftsperson/6884098173.html,,,,
,https://newyork.craigslist.org/wch/egr/d/rye-construction-coordinator/6884133844.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-intermediate-architect/6884222716.html,,,,
,https://newyork.craigslist.org/que/egr/d/project-architects/6884344373.html,,,,
,https://newyork.craigslist.org/brk/egr/d/brooklyn-project-manager/6884362043.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-digital-graphic-designer/6884518308.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-sr-account-manager/6884951148.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-project/6885267873.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-lighting-project-manager/6885300223.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architect-with-2-to-12/6885324194.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-designer-modern-closets/6885435374.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-project-architect/6885857229.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-bim-drafter/6885872899.html,,,,
,https://newyork.craigslist.org/mnh/egr/d/new-york-city-mechanical-engineer/6885893094.html,,,,
,https://newyork.craigslist.org/que/egr/d/brooklyn-entry-level-and-experienced/6885945124.html,,,,
,https://newyork.craigslist.org/que/egr/d/hvac-service-technician/6885991672.html,,,,
,https://newyork.craigslist.org/que/egr/d/maspeth-hvac-drafter/6885993684.html,,,,
